"path","bytes","sha256"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/TOOL AXIS CONTROL SIDE TILT.mcam","452414","817c58e220217244de8f72e17423690ece4747e04f1dedc30a98760f544389fd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/TOOL AXIS CONTROL_ LINES.mcam","472759","1a343a22e5ef792deb09666012bed98de6b8ed285d3713891b315000a86816df"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/TURBINE BLADE.mcam","736677","ff1af42353f66861a4342ddc6e0187d987fdcd7d86f156f1d477138d11554c9e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/Unified Toolpath1.mcam","585761","5a2a36292615433e0de7c8ddb356162cc4c8ae5973b5b708f6646c35d36ddbc0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/Unified Toolpath2.mcam","805264","1e0958e9f6db9eb4b28113ed54bedf12aaf3d4345338d8ff9db4f8c93a2b4bea"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/WORM GEAR .mcam","1148220","f397496809e81ff75cd0aa371069079739de25b1f7b86929cd83d8e94e25415d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Soft Jaw Vise.emcam","4080090","438073708d413c7113ed3ff2fcf189fd54549fc94a137f0e492abeb006d47d18"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Soft Jaw Vise.mcam","4080046","e98ba7d7df953efea0f644817204cf4476e2c948befef49d2f1e1b1e4393177f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Vise.emcam","4091394","b71d772d6d23355b82c2060307a7c9e093746cc36a67dc1ed98fb056119fe77a"
"coursework/year-1/semester-2/matlab/bt.m","201","9da1004240951c7a096f5e8ed79e043d9c2a5d65cd8eb3301003e44dbbe561d5"
"coursework/year-1/semester-2/matlab/classwork_4_11.m","90","f5817ca150e0aed58ef7eb1e61fab8498bdf08e66590ce5b5dbb403e085007f0"
"coursework/year-1/semester-2/matlab/Classwork_4_11_2.m","281","ba389553e66932fd92ba14c5a88f2adc644ed01d18dd05bb022f7adb6a344ccc"
"coursework/year-1/semester-2/matlab/Classwork_4_4.m","357","fa5105690949499f0a5fc4465aaf5d216e98e964fe744dfc1565175d4f7b6f57"
"coursework/year-1/semester-2/matlab/classwork_5_2.m","53","a3f377abed07bc7c52a68c9ad554b50a4fbcc9731d49a945ece2ccf327f22d02"
"coursework/year-1/semester-2/matlab/Classwork_5_2_2.m","181","09877149bfd010152bf9ad7eeed511b8c8a2b81ef2c871ba642359b366b143e4"
"coursework/year-1/semester-2/matlab/Classwork3_7.m","100","ad690ce80dd5b8f6ef978727337ce1c3d49e235dbed68d2aa605ebbbdf0a1527"
"coursework/year-1/semester-2/matlab/Classwork3_7_pt2.m","159","da6e34d0fc0f0fac0e15214339abcaadd2e21a409e80f2e149ac332136b6f153"
"coursework/year-1/semester-2/matlab/ClassworkBT.m","12","0cd36d510c36ea383f45bcd00f3bbab21a440b611999e31b43a1cba40315771b"
"coursework/year-1/semester-2/matlab/ClassworkCH4.m","79","8196b2c5d7301b6641de4afc22143baf065426b609eca12f8228e0ba0d4b9e83"
"coursework/year-1/semester-2/matlab/cone_area.m","178","187e0866cc4fb29616e6559b5f7b53a91aa16bce2a377c33329c87f93266e674"
"coursework/year-1/semester-2/matlab/Display80_32_12.m","166","0c925961f5a046cafef0b4c965f74dcc9ca0cbfc9725db150b99b916c14c04c3"
"coursework/year-1/semester-2/matlab/html/Page100_Q14.doc","30208","26b13563820a7bb15dff0811fef76811eea1822b4f9c4df3cf92d010c3d489ab"
"coursework/year-1/semester-2/matlab/html/Page100_Q14.pdf","102023","170e795af62743c606c9abffd5e9a4a13d3bb7abf16ee299cc0ec5c47145b8c2"
"coursework/year-1/semester-2/matlab/html/Page100_Q16.doc","30720","e396ca3c0da1dd0400228e41e8ba72c5b86a53154feb34c92868d7b1696409ab"
"coursework/year-1/semester-2/matlab/html/Page100_Q16.pdf","80410","0585857f287308165e7381a7687de6dae110b535d0b86ad5dbc3127b7e5c8265"
"coursework/year-1/semester-2/matlab/html/Page101_Q18.doc","30208","22cd44a463ac2dd71574e4819eff1d79a78a0bb0e364e60e9698c32baac03478"
"coursework/year-1/semester-2/matlab/html/Page101_Q18.html","5443","0fcc3e669800e28c942a51e6e994f684f422ce6fa16b70749f07aa930aa2b6dc"
"coursework/year-1/semester-2/matlab/html/Page101_Q18.pdf","103582","d707dfd52d3c56b33a2f4fc65154312f508dbb043274e9d65c0e50d59d86b873"
"coursework/year-1/semester-2/matlab/html/Page102_Q19.doc","31232","9eaa5f209209602b2c38cf771613e560a14f724943527a081ede4aa3c2d63eab"
"coursework/year-1/semester-2/matlab/html/Page102_Q19.html","7526","44469f409938033c6bd7b944416c1176ab8bf0dd8efd550958644d54892b990e"
"coursework/year-1/semester-2/matlab/html/Page102_Q19.pdf","105807","acf987c4f749b764f2be26e6192515ef252364af8470389b966a6145c5a88056"
"coursework/year-1/semester-2/matlab/html/Page102_Q20.doc","45056","abc00d5ba6d303bedef211817725450f759c5587fba6d70d43921960cfff69fd"
"coursework/year-1/semester-2/matlab/html/Page102_Q21.doc","43008","576ea60732e9b164865e9de1126adf850f25e9d8a09860c97d6b92ecfdff183f"
"coursework/year-1/semester-2/matlab/html/Page141_Q9.doc","29696","66e728598bad5c263dda6fa6573d30bfedca4ed61a02ae2d829311ee315c16d3"
"coursework/year-1/semester-2/matlab/html/Page141_Q9.html","4813","ee1890ec05598a80d9ac3837f5e5e65ffe0a1ca91ac112d074b0da4434399f0d"
"coursework/year-1/semester-2/matlab/html/Page142_Q13.doc","30208","c903a8c9e118988c5b994018446e635e5589ed6a245c815a857f2d52745ed08d"
"coursework/year-1/semester-2/matlab/html/Page143_Q15.doc","30208","1ee98f2f3e373f760178ede388c70eea8f22190e9b09e235fafb18063d94c044"
"coursework/year-1/semester-2/matlab/html/Page47_Q5.doc","27648","ab4a29187bab76a6e6ab40a0f59a1779f26e34350848c36b1172e84abdab145a"
"coursework/year-1/semester-2/matlab/html/Page48_Q9.doc","27648","874f40bbfbeb4987c5f13f149c35f7602998f88b128aa40750b31418111b1745"
"coursework/year-1/semester-2/matlab/html/Page48_Q9.html","4658","c01a3356afd9a57eed2108abf1a73038a7ecda5b7cd42c80c243d0f2c63ade56"
"coursework/year-1/semester-2/matlab/html/Page48_Q9.pdf","87821","3594f11ebe649b6bfc7c7039dd0fc59a88271e84e9ca7c4b592b3109c128fad6"
"coursework/year-1/semester-2/matlab/html/Page49_Q15.doc","27648","e12e86f9058a720beeb9dd37501be74548b271f8bf4d54ff8376a6b916c011bc"
"coursework/year-1/semester-2/matlab/html/Page49_Q15.html","4754","b05de84fcf0bd41c78f9252417008ef0e11d791e2af05ed4332598362efae2c0"
"coursework/year-1/semester-2/matlab/html/Page49_Q15.pdf","91794","134b29e0bade39a4640d93cf60b903515fee88f944bf2eba54a8d82c071b7b7e"
"coursework/year-1/semester-2/matlab/html/Page50_Q23.html","5330","66f191b9d7100a9602a7d1097bad36872b947a88852c69b4492117373e8aa61b"
"coursework/year-1/semester-2/matlab/html/Page50_Q23.pdf","96821","548493f79c552cdbb75bc9a3d7ad3b9f5866642ba8a6f8084605cc067bef6a9b"
"coursework/year-1/semester-2/matlab/html/Page50_Q25.html","4654","eb6e426625c42bbacb1b12d06d79622e87bd143c524656530c705898adf8ef03"
"coursework/year-1/semester-2/matlab/html/Page50_Q25.pdf","93071","46fbcbb68bf6a94c55aab16bd140d5ab993b3a49c8256a485f4b6fdff2da5596"
"coursework/year-1/semester-2/matlab/html/Page50_Q26.pdf","97445","c5d3cb4ad0b58f4250a807a4920df7d24ed421e10718b284a02197e41f67d5af"
"coursework/year-1/semester-2/matlab/html/Test1.doc","27648","4479d03c16c9308e37ed443f03bb4ea57cfc2ccc5eb29670667e291761a07ded"
"coursework/year-1/semester-2/matlab/html/Test1pt2.doc","28160","3daf7df0c6f6314be349fafc421eee6d28a4c8d45293d448784a14425a423906"
"coursework/year-1/semester-2/matlab/html/Test1pt2.html","5336","f05a199e06aea77e8e7a68fadb96dd220ec428dc91ed03173cacd2ea6cb63447"
"coursework/year-1/semester-2/matlab/html/Test1pt3.doc","40448","9e37a54fb8ce437e5e3b1caa4c7c82fe8fccffdf298edbfa29534b4e11042dce"
"coursework/year-1/semester-2/matlab/Page.m","420","0b205b25525a03502cf8e4442f958861ca5faa57d1823ef8495a0b0355a49441"
"coursework/year-1/semester-2/matlab/Page100_Q14.m","280","632812a2799464595706011df569f12543bfc56188d849103cb94d8163c7fa64"
"coursework/year-1/semester-2/matlab/Page100_Q16.m","748","5ee947012bc7d72439f306e84d6b742b2cb40bb9a193aefa14d41956a84d9e8a"
"coursework/year-1/semester-2/matlab/Page101_Q18.m","346","3067d3b4f155dea0c2f7df0b2e0256b7abf7f6f376a8c2bfa9cf12f3e911a57c"
"coursework/year-1/semester-2/matlab/Page102_Q19.m","1072","714d631cc8c3dbfe23a189b0de47022a1cd22702f896915e03d1d84ba0e9b13b"
"coursework/year-1/semester-2/matlab/Page102_Q20.m","514","ff4e1e04773f68d1f959613d9f0183128b71ad6374551780131a190a05a68770"
"coursework/year-1/semester-2/matlab/Page102_Q21.m","544","f53f73ab44e05b4be1f472b3ac66502f9190e0bfddc1fb4f190cfd430884aa2a"
"coursework/year-1/semester-2/matlab/Page102_Q21New.m","541","0c56c2bbd45896a14ef5b07c8991327dee486c52f66f6fbb3f5418600f46c3e3"
"coursework/year-1/semester-2/matlab/Page141_Q9.m","164","78343fa2014e5feb4a6f934b956c5237e708f6b38306f454fdc8db6b1c0a737a"
"coursework/year-1/semester-2/matlab/Page142_Q11.m","319","b45338e030eb83ffdaca457a20e9596b56d36ae78065c52c82a2dfbe8a3c3411"
"coursework/year-1/semester-2/matlab/Page142_Q13.m","463","67a42939bf3b4d4ccd63d64661c2b78f4d961694f91e7d024e5fff832d234e11"
"coursework/year-1/semester-2/matlab/Page143_Q15.m","487","a0a33df52065a600b79db45827210c251068fa118933ad60f8dc682a939f595c"
"coursework/year-1/semester-2/matlab/Page144_Q16.m","579","5422da21880bac017202d1113675e70805f406eae7277a1f553b7b43ad64311a"
"coursework/year-1/semester-2/matlab/Page144_Q17.m","117","df688df865ae3d66e207fb6bd0921917aeec67bf2c6e164f66f08cd91295761c"
"coursework/year-1/semester-2/matlab/Page144_Q20.m","118","c91b4e1649aa45745f5139d9c09dd9fa134545d003f21b31472900fb8c40f202"
"coursework/year-1/semester-2/matlab/Page201_Q10.m","528","aa1dc9f23268c77cbbec835eb2e56fdd9cb299329049ef208d5e0aeb026bc045"
"coursework/year-1/semester-2/matlab/Page201_Q13.m","465","dd3412c486e40ad462e300368599b4adc397df40abad082f7015f14efb7e4e25"
"coursework/year-1/semester-2/matlab/Page201_Q9.m","210","1f7f8271388ff5970403069707030598d05f617f7b79073203784fc8f61d2ce7"
"coursework/year-1/semester-2/matlab/Page203_Q15.m","140","ea5d1de54db5073df98e92a6781fbb29f79b17134cda7303345356167d3043bd"
"coursework/year-1/semester-2/matlab/Page203_Q18.m","212","bfff104927ba54ac053065127985d0b60024692884d5dd85ecbf0d11e867e048"
"coursework/year-1/semester-2/matlab/Page204_Q19.m","248","663ae3f00a3260a9c29203ed133973bbb3bdd4fa9a58dcfa011daf6f36a19c89"
"coursework/year-1/semester-2/matlab/Page205_Q22.m","49","210144f064da3d0d2506efeae4cbb35669f736359be7804e2a2729cc12ffa4df"
"coursework/year-1/semester-2/matlab/Page47_Q5.m","162","2f4fd35513979ee19a9f0da87b615e0124b7813b88948f5585311b48f080ebbe"
"coursework/year-1/semester-2/matlab/Page48_Q9.m","87","82f75c840ae40d18e3f21c410698a1c4c5f873172a0aa2b3cafbb512d73fd1a2"
"coursework/year-1/semester-2/matlab/Page49_Q15.m","153","25db2130f47c33a4773558f8c4bd8b960ea532a145fced98b8774aff3ae66b58"
"coursework/year-1/semester-2/matlab/Page49_Q17.m","483","d413d6c22916787277cb27a2e4e1ab907d6be53ff86602afa54ab6f34204c5b6"
"coursework/year-1/semester-2/matlab/Page50_Q21.m","180","734195889af5dedb57def54d318d075e265563b8e4479be59e6fcb6c0b42859d"
"coursework/year-1/semester-2/matlab/Page50_Q23.m","398","5cbc96a8ef5e87ee538072a7159d2793807d89b8685a165a59a12c7f52ac9499"
"coursework/year-1/semester-2/matlab/Page50_Q25.m","122","aedfa05f89f8f1b5fe0e08b217963563e5e6097869639defd73a5bee1800efa5"
"coursework/year-1/semester-2/matlab/Page50_Q26.m","214","a17bbd25d66c9af05e9bb2383b3d76b35aa31fc143e64e873dcee3ce1d38919e"
"coursework/year-1/semester-2/matlab/pc3d.m","238","82aa247fabafe46b64127443aa0a5f9583eed3d5f4b3e515355915881b3a36d8"
"coursework/year-1/semester-2/matlab/Project_4_equation.m","54","605f43a7e498396bdd6a109b08a32b3e5bff28678162a62856e51f2430c07b31"
"coursework/year-1/semester-2/matlab/ProjectG2.m","832","9ab7f89dee77d6982f0b4106ca2ed3d9834d52eb055bb94c92b3d0e1d449ceda"
"coursework/year-1/semester-2/matlab/Projects/Grade Breakdown-Textbook Cover.docx","54823","2b6fc22eb54fc36c03db61333f1a9c89aa514b7b4ede54f8dbe521fa2aaebe0a"
"coursework/year-1/semester-2/matlab/Projects/Mech 1240-Project-cover sheet.docx","19568","9ee9cb745a82213ea92e273171428fe19b5bb9e314447145caa2349920f71f05"
"coursework/year-1/semester-2/matlab/Projects/Project 1 Google.pdf","22399","31f2e1482c8841ae52cc271d7ef58f6ea489bd712eaa522ac8ddfbe24a59fa7e"
"coursework/year-1/semester-2/matlab/Projects/project 2 Listening.pdf","46100","46972e284092bcbac6f2a08a62b5d49734bd666eeced7e6ff6c235473a933cfd"
"coursework/year-1/semester-2/matlab/Projects/Project 3 Sky is falling.pdf","252224","8fbfa7f0ea2127f59ee6bf1133839deb2f38cadc400f11a0f0bc37426f1e8864"
"coursework/year-1/semester-2/matlab/Projects/Project 4 Solar Probe.pdf","462472","f6fac828dc3826846c7131ffff040705e08d0e713680d2e9bb632ba9a8b2d16f"
"coursework/year-1/semester-2/matlab/Projects/Project 5 Program yours.pdf","126613","b6fdff120a3a0914f2e09fd3f1133a922338f7b66452264cac7e2ca09618ba15"
"coursework/year-1/semester-2/matlab/Projects/Project 6 making sound.pdf","15380","0100b78d43c92a548a040c226766a8cb85689edbe4d41f5e7296e2cf3e51dd56"
"coursework/year-1/semester-2/matlab/Projects/Project 7 data analysis.pdf","14494","e1f2ede957952c5fa64372af048c1f9ee7e6d952d5f2c322fddfb86edc4d20a0"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Project1GPUGraph.html","7153","30f5d83d468728594a9791c884b98b038bffd5462ae919ae543354a5887292d5"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Project1GPUGraph.png","1129","afc3a1d10968ea2e28ad11704e922d45af99bf93720aa4352be90bc598f41067"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Project1GPUGraph_01.png","9474","d58abefc8ad80788144eda59032ac8e0efd6b3fd6a75f5882ee99190b24aaac2"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/question4proj.doc","30208","55d80874e37f7f411e09cc60d20168beed13b644a02bf1054b5e9c1a5a19dcdb"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/question5proj.doc","41984","ea66875d19febeda163c33784f1c57c35d012e669e42af9bb88b2244747b482c"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Unit7Smoking.doc","47616","c266ff930003e72d45b511f6a3e0c15d4069ee148a7429c47e68641ef7847bdf"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Unit7Smoking.html","9367","b0561feea094f3856c36a5fc5daa43975aa8126495f1cc5751897750cbeaa1fd"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Unit7Smoking.png","2289","8ddd99298d790ca2df89f1ee86ca5e3a0ab6f68663fa967221efacdf3bc01481"
"coursework/year-1/semester-2/matlab/Projects/Project code/html/Unit7Smoking_01.png","17980","8a5213b2141d85e5825cf75d120f732b5ff4f28a5fc2727fb87f9f0f7d56a7e0"
"coursework/year-1/semester-2/matlab/Projects/Project code/Project1GPUGraph.m","880","59a56d058a7033fe3559eda449e286c47ee79454f61705a7d95c9e2cf8473c91"
"coursework/year-1/semester-2/matlab/Projects/Project code/Project2Bone.m","1308","b8202d81b0efcace3d203756fd7052f2768d921921187979fb0cdebd61a37647"
"coursework/year-1/semester-2/matlab/Projects/Project code/Project3.m","367","ef65d4d6f1697b71edb2034ca01a7765aea2f2579857eb0abd7bd3076976e7bc"
"coursework/year-1/semester-2/matlab/Projects/Project code/project7OLD.m","1658","67efaf31b04acc80e8f0db2d5a7d201d462613854cdc6b0c2a832f7be3890b8d"
"coursework/year-1/semester-2/matlab/Projects/Project code/question4proj.m","699","2d63d0cad3b2a3cf6cf2e90c2d28e87cd5329923043ee819079dcdfff475eb3b"
"coursework/year-1/semester-2/matlab/Projects/Project code/question5proj.m","800","bec24696914f1375f2540fc9cbc8e7115fede74952fcdb6670fc1ecb58197f37"
"coursework/year-1/semester-2/matlab/Projects/Project code/question6proj.m","1248","8f045d21fccd6025c3adc70758f18215bfadc6ff620cec84d76552e76332d30f"
"coursework/year-1/semester-2/matlab/Projects/Project code/question6projFinal.m","858","fcf612c4e61394617dafdd4f33d452d9132eb01ce4380f8d9b38d92c9a6394e3"
"coursework/year-1/semester-2/matlab/Projects/Project code/smoking_trend_totalpop.png","35491","d206b6cd16072b2c1ca0ab51a605d26181cc138f48c3131551e177d12a9d9621"
"coursework/year-1/semester-2/matlab/Projects/Project code/smokingkids30day.csv","8992","ab1cb904d4217ede9feef0015a4073777f845f0526dce4ee35b97a15a06895be"
"coursework/year-1/semester-2/matlab/Projects/Project code/Unit7Smoking.m","1541","71f3b8e8276c43e4cd6a5bbdc43d0a616421882ab6b079523c4506f523b3c104"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/ListeningProject2.docx","21516","6b71d156c8b93ff7096f14ab921e9104b090633179340776d9f091a7f1f39d69"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/Project1FINAL.docx","45747","43331486dff2044a67d0ec54adb4c6cb22c69cd2da061befa5457b5236e0812d"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/Project3.docx","20003","806359801d7336b2b5dd8894424505e8472af221cf79b69ae3b204d6d7848055"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/Project4.docx","19980","bfae00f93c818ff80cae9938734e2f1b59ee4711b35e75f7f2b21e87104bbcd4"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/Project5.docx","35491","ce3581f6fe368bbe598e31ff991f03add961329891aa9651da9d478a8ebfb803"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/Project7KidSmoking30Days.docx","43256","badf811af7385aed15d7ae6f8a2dec995371bac0f3bbbd608537264f9375ad53"
"coursework/year-1/semester-2/matlab/Projects/Project Docs FIN/question6projFinal.m","858","fcf612c4e61394617dafdd4f33d452d9132eb01ce4380f8d9b38d92c9a6394e3"
"coursework/year-1/semester-2/matlab/Projects/story.mp3 (audio mpeg Object).m4a","7369010","c65a8f40ffeb67538a27d1889bb2cfbd57034eb884c79047f040df77dda75fe6"
"coursework/year-1/semester-2/matlab/RowVectorTest.m","61","1e6c0f312057a7685384dc46862abfe99bff8d856fbfae3eecd0e01c5db25e26"
"coursework/year-1/semester-2/matlab/SinWavePlot.m","129","cf01c305a66ee22f90271d190207de357aaa0f451313c227c6608a3828ac86f5"
"coursework/year-1/semester-2/matlab/subplot1.m","578","1f5cde13b1d5e8d1e84b91c1f553e9f78f2cb4dd2566a78299e302c92802414b"
"coursework/year-1/semester-2/matlab/subplot2.m","110","2c0b4b192cfd246eddc6d6cd49fbf9a2e4c1555a7891122ee8964c9836c83c9b"
"coursework/year-1/semester-2/matlab/subplot3.m","139","8ea287a51f3cbd6fbec93da11199b4897b884cfe5e87c189a85658a45e766817"
"coursework/year-1/semester-2/matlab/Test.m","21","b06129116036db9b9674de16c07f080156334838c066cd342df6a1ba80b1c6fa"
"coursework/year-1/semester-2/matlab/Test1.m","215","abda137a4e0010d1540e456fa11dd201afd386e9d86fc8b2cc5e104a498ab5ef"
"coursework/year-1/semester-2/matlab/Test1/Q1.m","172","fcbeb2a3befc164d2db5ace2bed513ffd416f12ad261c862e38cd1a97181037c"
"coursework/year-1/semester-2/matlab/Test1/Q2.m","321","9740092af8dbc4359b0891653be6f70373724901fa0d97dce9ea82ccf94d6f2c"
"coursework/year-1/semester-2/matlab/Test1/Q3.m","317","1587e6985b0f1e0d0353dff7fb03a0a64d8a75fcbbffd1853d6dce4a5299a91c"
"coursework/year-1/semester-2/matlab/test12.m","48","e580bdc9f17f7b22c2a31650619cdd3fb742cd36819c78c77996357827b5e974"
"coursework/year-1/semester-2/matlab/Test1pt2.m","364","4473d41ed0eab986c0dfe28bbb67a1b27c111f90d20deaba40c20aef8f979db5"
"coursework/year-1/semester-2/matlab/Test1pt3.m","363","871ed7335ed5659593b57a2e2708e3c1e3592b7679bc497c9bdd7ab2c7de7b81"
"coursework/year-1/semester-2/matlab/Test2/html/Question1.doc","29696","0b38f54baa7e9e1acff1d4d78b05e3484bed526e1cbc51ea74c820aeaadcd888"
"coursework/year-1/semester-2/matlab/Test2/html/Question1.html","4770","1c3b2c9df619f48883353350b37ea38164103d75fdb70560524e5b7455611428"
"coursework/year-1/semester-2/matlab/Test2/html/Question2.doc","30208","98cd3cb67759ff188cd896f8118698ae8f10288ae1486f8a943700e478a713e0"
"coursework/year-1/semester-2/matlab/Test2/html/Question2.html","5633","02c4d256c744ecd48c2400d50c5a1285718adc0fce5b19e9e6039b76e7c544ab"
"coursework/year-1/semester-2/matlab/Test2/html/Question3.doc","39936","e68e99ff421a6fd9d7d1c17ed9995742207264ab07b992b1fbecacb777a65dc7"
"coursework/year-1/semester-2/matlab/Test2/html/volume.doc","29696","1cd21c1e26e4c265979b6b49d10f51c21562b7058f7e0ad099809bbf5cb5916a"
"coursework/year-1/semester-2/matlab/Test2/html/volume.html","4837","2f930654177527564441f508178fe4c002a65c4615e7d306d0c7d5f23ece9345"
"coursework/year-1/semester-2/matlab/Test2/Question1.m","160","79bfc9c1b7b116983b65ce79d8a344c7920852ab79759f599c1d71c63a551554"
"coursework/year-1/semester-2/matlab/Test2/Question2.m","401","42b0660d4dcb52c3af461e2e8133f8bb9ae907a8c607bac5471832b528e3df21"
"coursework/year-1/semester-2/matlab/Test2/Question3.m","157","d2b10f65b941c53feeae88872b8f203bb39b9d3827108217fa4bf7b0f874e453"
"coursework/year-1/semester-2/matlab/Test2/volume.m","173","d6d2389318aa8110d97dcdadaecfe85f6ea65be84eef4b01ab9ad9080f5d9116"
"coursework/year-1/semester-2/matlab/Test3/html/Question1T3.doc","29696","0271e6565902319df61a83402c985438ceef0d654831071a2161e542a57fc295"
"coursework/year-1/semester-2/matlab/Test3/html/Question1T3.html","4861","258742ac66fda6ca406f5444facb630ceb7766e50a52cb764db416e8bbc05450"
"coursework/year-1/semester-2/matlab/Test3/html/Question2T3.doc","29696","47cd68a0ce5564b4cdc38afd35ae705aaed83e981b83996fd5e8ebb397f38c0c"
"coursework/year-1/semester-2/matlab/Test3/html/Question2T3.html","5072","fa80794a9d6fe2b0437b13cbc5be1bf2943277604d8b8896b142c6afc273c9b1"
"coursework/year-1/semester-2/matlab/Test3/html/Question3T3.doc","29696","fbee8c811f75c064cc97202bfe8afc5be533823e1e424b7d7efccbc1f5ce0b91"
"coursework/year-1/semester-2/matlab/Test3/html/Question4T3.doc","30208","36034b77e1ff5e7a11dd4fccc13f22d95137dae25d4b0b14aa420803ecb28b4f"
"coursework/year-1/semester-2/matlab/Test3/html/Question4T3.html","5443","ca9187ca6c41638f315841ae8936bc00b5a4b78a5344bb0a2264caa1e8d9daa1"
"coursework/year-1/semester-2/matlab/Test3/Question1T3.m","217","c477cacde10eaef93dccf7052a64ba0830c3cf274042448d570dbdbfb6fdaf8f"
"coursework/year-1/semester-2/matlab/Test3/Question2T3.m","261","975e38df9d517eac2de1e87ec965c9eb21601e5b19b2961cfceebf23e9f772e3"
"coursework/year-1/semester-2/matlab/Test3/Question3T3.m","135","23429fcc9a251ed9b7799a5637610c284560993a65f080bad94b8df5840856b4"
"coursework/year-1/semester-2/matlab/Test3/Question4T3.m","385","3d6dbc9f888f75bd1f6027bd866882b791a5c7a43c0a2ceaad1b3fc88f8dcca9"
"coursework/year-1/semester-2/matlab/TestQ3.m","110","ec137f1bd7dd89bdcebdcbb9d96e8a5acac20e6fd2e3bf8680f06891f4abdc2e"
"coursework/year-1/semester-2/matlab/testrer.m","9","a17ab16b14c3b6e3745ada07680b7eec908e40be2b284cb06fdf11c9a96c53b8"
"coursework/year-1/semester-2/matlab/Testza.m","95","45ebad5a785074a5159451437a15a701e26ced0dc6c76f3da9e5ff0c1ee64871"
"coursework/year-1/semester-2/matlab/TF_to_TC.m","130","d2f774006f796124ea0c43d5b5e8215c53905b7ad431c2fb8f18741741948092"
"coursework/year-1/semester-2/matlab/torusGeom.m","159","0e141ed54816b9ee1005ca5758547f34aac195d9305cca497fa8d1866be447d6"
"coursework/year-1/semester-2/matlab/untitled.m","936","7d1cfeea63d10cd48870ec98a3bc2832cb0c46164297eb7a232fc571e9ab8b30"
"coursework/year-1/semester-2/matlab/untitled2.m","471","3434d6bf93fb2cfb2c7d35de789c01bb06ea72f1bd8d81581c4a876b6bb1d1b0"
"coursework/year-1/semester-2/matlab/untitled3.m","1063","2212ba85c4b2d71c5d3d66846bfd9bea21a32efbb23ff4e67e3af5da0b5d35ca"
"coursework/year-1/semester-2/matlab/untitled4.m","1068","eb8e1cc583c64026455fdeb900b13e49c98884ed94cac7fb42b3cd7b51b66723"
"coursework/year-1/semester-2/matlab/untitled5.m","646","47798c35973f1dab215bdb0d97c0ecc3b6577f1bdd42b716627c90154360fd81"
"coursework/year-1/semester-2/matlab/WT_cost.m","190","331adc050af367d08dd5df9b86f8a7bca32c6f8990bb0c7578743a7344d1814d"
"coursework/year-1/semester-2/matlab/YearsOld_80_32_12.m","208","0fabbbb3305b2580941cc4061e133a122841296e3d381ec46bf8d5252e826b40"
"coursework/year-2/inventor/~Angelo Titleblock.dwg.14524.tmp","404480","81e3921c03081e81b710ddd8ce789d074ef77c49d44721d073768fbe8e925f6c"
"coursework/year-2/inventor/11x8.5 title block.dwg","545412","669d69b63b2214ae1bd1bc83e71eed93b4c3ac27f46b6c20d6f48531fc603fa9"
"coursework/year-2/inventor/11x8.5 title block.pdf","72823","c05a8e46542ba7c6ace87ac470a7ebfc6bc35987f280e5942106964d2ba49e89"
"coursework/year-2/inventor/Angelo Titleblock.dwg","466157","79e962528649764f240cc1c8c873dfe5778596a460728070894028fc5da0f89e"
"coursework/year-2/inventor/Angelo Titleblock.pdf","391306","8080782462de9588e850842ee2f5fa97b7d8cc1597845f07fce56f9f3e977c41"
"coursework/year-2/inventor/Chapter 14/Assembly.iam","242688","c666f868f95a12aca9723e122f6c1a793a7e83c05e4b22e6edb43097ce04a645"
"coursework/year-2/inventor/Chapter 14/Assembly.pdf","114117","9c0dc89709f998647fcbe38da83b3edc9ab8733d1411698d61c815c72b9241b8"
"coursework/year-2/inventor/Chapter 14/Base-Plate.ipt","229888","7ca0f81f1bc942f0d82113219cbe674a5510f6cbfef9b686fabc43a77f665924"
"coursework/year-2/inventor/Chapter 14/Bearing.ipt","303616","6fb844f4ac43558bbb6646e598bd41c4b96cac80c83eace46aba25550449d5dd"
